"DATE","HOUR","YEAR","SO2","NO","NO2","NOX","O3","CO","PM10","PM2.5","VV","DD","TMP","HR","PRB","MONTH"
"17-09-2011","24:00","2011",8,4,9,14,69,0.1,13,3,2.5,335,24.5,67,1017,"September"
"18-09-2011","24:00","2011",8,3,8,13,73,0.1,18,4,4.1,24,23.9,69,1017,"September"
"19-09-2011","24:00","2011",9,4,11,17,80,0.1,26,4,3.6,20,24.2,62,1014,"September"
"20-09-2011","24:00","2011",9,5,13,20,81,0.1,23,4,3,41,24.3,61,1016,"September"
"21-09-2011","24:00","2011",9,4,12,18,78,0.1,21,5,2.9,25,24,69,1019,"September"
"22-09-2011","24:00","2011",9,4,11,17,84,0.1,30,6,2.6,23,24.5,74,1018,"September"
"23-09-2011","24:00","2011",10,4,13,19,73,0.1,19,4,2.3,24,23.7,78,1015,"September"
"24-09-2011","24:00","2011",10,4,11,18,67,0.1,11,3,2.9,23,23.6,68,1015,"September"
"25-09-2011","24:00","2011",10,4,11,18,67,0.1,10,2,2.4,24,24.2,66,1016,"September"
"26-09-2011","24:00","2011",10,4,11,18,70,0.1,7,2,2,24,24,69,1021,"September"
"27-09-2011","24:00","2011",10,6,16,25,59,0.1,9,2,2.2,22,24.2,68,1021,"September"
"28-09-2011","24:00","2011",11,5,12,19,68,0.1,20,3,3,335,24.5,68,1016,"September"
"29-09-2011","24:00","2011",11,5,14,21,81,0.1,29,6,2.6,335,25,72,1015,"September"
"30-09-2011","24:00","2011",3.16059793024147,5,18,25,78,0.1,26,7,1.7,334,24.4,74,1014,"September"
"01-10-2011","24:00","2011",3.16059793024147,6,20,29,68,0.1,23,7,1.1,135,24.9,73,1012,"October"
"02-10-2011","24:00","2011",3.16059793024147,4,12,19,53,0.1,17,5,1.3,24,24.6,77,1016,"October"
"03-10-2011","24:00","2011",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,50,0.1,35,12,0.9,335,25.1,71,1019,"October"
"04-10-2011","24:00","2011",3.16059793024147,6,19,27,55,0.1,36,10,2.8,23,27.8,53,1018,"October"
"05-10-2011","24:00","2011",3.16059793024147,5,21,28,79,0.2,33,10,2,23,25.7,73,1017,"October"
"06-10-2011","24:00","2011",3.16059793024147,4,16,21,93,0.2,33,8,2.4,335,24.9,65,1017,"October"
"07-10-2011","24:00","2011",3.16059793024147,3,16,21,94,0.2,35,9,3.1,22,24.7,74,1018,"October"
"08-10-2011","24:00","2011",3.16059793024147,5,17,23,70,0.1,29,5,2.7,22,23.8,70,1017,"October"
"09-10-2011","24:00","2011",3.16059793024147,8,20,33,72,0.1,27,6,1.7,43,23.8,71,1016,"October"
"10-10-2011","24:00","2011",3.16059793024147,9,23,17.1933099961105,82,0.2,33,10,2,23,25.7,67,1018,"October"
"11-10-2011","24:00","2011",3,8,22,34,79,0.2,34,9,2.1,7,25.8,64,1021,"October"
"12-10-2011","24:00","2011",3,3,12,16,75,0.1,30,6,2.5,23,24.4,67,1019,"October"
"13-10-2011","24:00","2011",3,4,16,22,75,0.1,22,6,2.5,22,23.6,73,1016,"October"
"14-10-2011","24:00","2011",4,4,15,21,81,0.1,28,6,2.9,23,23.9,74,1014,"October"
"15-10-2011","24:00","2011",4,3,13,18,74,0.1,28,7,2.4,23,23.5,78,1015,"October"
"16-10-2011","24:00","2011",5,3,8,12,77,0.1,22,6,2.1,23,23.3,79,1016,"October"
"17-10-2011","24:00","2011",5,5,16,23,64,0.1,23,6,2,23,23,80,1016,"October"
"18-10-2011","24:00","2011",5,4,13,19,67,0.1,22,6,2.3,23,24.1,72,1016,"October"
"19-10-2011","24:00","2011",6,4,14,20,78,0.1,24,6,1.9,23,24,74,1017,"October"
"20-10-2011","24:00","2011",6,4,17,23,94,0.1,25,8,2.4,24,23.4,74,1017,"October"
"21-10-2011","24:00","2011",7,4,15,20,87,0.1,20,5,2,334,22.8,67,1013,"October"
"22-10-2011","24:00","2011",7,3,13,18,75,0.1,9,2,1.6,334,23,65,1013,"October"
"23-10-2011","24:00","2011",8,4,16,21,68,0.1,6,2,2.1,158,22.7,70,1015,"October"
"24-10-2011","24:00","2011",8,4,16,22,65,0.1,11,2,1.9,293,23.7,66,1011,"October"
"25-10-2011","24:00","2011",9,6,22,31,67,0.1,15,3,0.9,293,23,73,1010,"October"
"26-10-2011","24:00","2011",8,6,23,32,60,0.1,10,2,1.1,292,22.6,72,1013,"October"
"27-10-2011","24:00","2011",9,5,21,29,63,0.1,10,2,2.9,23,22.9,74,1017,"October"
"28-10-2011","24:00","2011",9,4,13,19,88,0.1,18,3,3.5,22,22.4,53,1019,"October"
"29-10-2011","24:00","2011",9,3,11,16,89,0.1,17,3,3.8,23,22.2,53,1018,"October"
"30-10-2011","24:00","2011",10,3,10,15,93,0.1,18,4,2.4,335,22.1,65,1015,"October"
"31-10-2011","24:00","2011",10,4,15,20,93,0.1,19,4,2.1,335,22.2,68,1015,"October"
"01-11-2011","24:00","2011",11,4,14,20,88,0.1,14,4,1.8,335,22.1,67,1016,"November"
"02-11-2011","24:00","2011",3.16059793024147,6,20,29,54,0.1,7,2,1.2,293,22.2,70,1015,"November"
"03-11-2011","24:00","2011",3.16059793024147,6,20,29,60,0.1,11,2,1.7,293,22.6,71,1011,"November"
"04-11-2011","24:00","2011",10,4,15,21,87,0.1,20,4,3.5,334,23,59,1014,"November"
"05-11-2011","24:00","2011",10,4,12,17,88,0.1,16,3,2.5,336,21.8,53,1022,"November"
"06-11-2011","24:00","2011",10,3,10,14,93,0.1,10,3,3.9,23,21,57,1022,"November"
"07-11-2011","24:00","2011",3.16059793024147,4,13,19,89,0.1,12,2,2.6,336,20.9,59,1018,"November"
"08-11-2011","24:00","2011",3.16059793024147,4,18,25,76,0.1,10,2,1.7,335,20.9,70,1018,"November"
"09-11-2011","24:00","2011",3.16059793024147,8,20,33,66,0.1,5,2,1.5,25,22.3,71,1017,"November"
"10-11-2011","24:00","2011",10,6,20,29,58,0.1,6,3,1.5,24,21.7,75,1014,"November"
"11-11-2011","24:00","2011",2,8,10.7337437475952,17.1933099961105,57,0.1,18,4,1.2,24,21.9,76,1009,"November"
"12-11-2011","24:00","2011",4,4.36969930609098,10.7337437475952,17.1933099961105,47,0.1,56,9,2.3,158,23.8,47,1008,"November"
"13-11-2011","24:00","2011",2,3,13,18,72,0.1,14,2,2.1,336,23.3,65,1011,"November"
"14-11-2011","24:00","2011",2,5,22,29,73,0.1,14,3,1.9,335,21.2,69,1016,"November"
"15-11-2011","24:00","2011",4,4,14,19,85,0.1,12,3,1.9,335,20.8,61,1018,"November"
"16-11-2011","24:00","2011",5,4,15,20,84,0.1,12,2,2.1,334,20.7,62,1016,"November"
"17-11-2011","24:00","2011",6,4,17,23,77,0.1,6,2,2.4,335,20.6,70,1016,"November"
"18-11-2011","24:00","2011",7,5,19,25,75,0.1,8,2,2.2,334,21.2,64,1016,"November"
"19-11-2011","24:00","2011",9,4,16,21,76,0.1,9,2,1.7,293,20.6,67,1013,"November"
"20-11-2011","24:00","2011",9,3,10,15,86,0.1,11,3,3.3,335,20.6,58,1015,"November"
"21-11-2011","24:00","2011",10,4,15,21,84,0.1,17,3,2.8,335,20.5,59,1021,"November"
"22-11-2011","24:00","2011",3.16059793024147,4,13,19,81,0.1,16,3,2.4,335,20.1,59,1024,"November"
"23-11-2011","24:00","2011",3.16059793024147,4,13,20,79,0.1,12,3,2.9,335,19.2,59,1020,"November"
"24-11-2011","24:00","2011",3.16059793024147,4,15,22,85,0.1,11,3,2.6,335,19.6,63,1018,"November"
"25-11-2011","24:00","2011",3.16059793024147,5,16,23,82,0.1,17,4,3.5,23,20.4,64,1023,"November"
"26-11-2011","24:00","2011",3.16059793024147,4,12,17,93,0.1,20,5,3.1,24,20.7,66,1023,"November"
"27-11-2011","24:00","2011",3.16059793024147,3,10,15,92,0.1,18,5,2.5,24,20.3,66,1022,"November"
"28-11-2011","24:00","2011",3.16059793024147,4,16,21,88,0.1,14,4,2.8,24,20,65,1022,"November"
"29-11-2011","24:00","2011",3.16059793024147,5,17,24,91,0.1,10,4,2.1,24,20.2,62,1023,"November"
"30-11-2011","24:00","2011",3.16059793024147,4,20,27,85,0.1,17,7,1.9,43,20.3,73,1023,"November"
"01-12-2011","24:00","2011",3,6,21,29,76,0.1,27,4,1.9,24,21.1,67,1023,"December"
"02-12-2011","24:00","2011",8,4.36969930609098,10.7337437475952,17.1933099961105,67,0.1,26,6,2.7,24,21.5,68,1027,"December"
"03-12-2011","24:00","2011",3,4,11,16,87,0.1,17,2,4.1,22,19.1,66,1025,"December"
"04-12-2011","24:00","2011",5,9,13,27,93,0.1,22,3,3.5,24,19.6,59,1024,"December"
"05-12-2011","24:00","2011",6,6,20,30,90,0.1,50,7,2.5,24,19.3,66,1025,"December"
"06-12-2011","24:00","2011",6,4,11,17,93,0.1,21,5,2.3,24,19.2,66,1026,"December"
"07-12-2011","24:00","2011",7,9,21,34,73,0.1,24.4685582822086,13,1.7,23,20.3,71,1027,"December"
"08-12-2011","24:00","2011",8,4.36969930609098,10.7337437475952,17.1933099961105,64,0.1,24.4685582822086,10,2.1,23,21.7,59,1025,"December"
"09-12-2011","24:00","2011",9,4.36969930609098,10.7337437475952,17.1933099961105,70,0.1,38,8,2.6,22,21.6,64,1021,"December"
"10-12-2011","24:00","2011",8,4,12,17,81,0.1,28,6,3,23,19.8,81,1023,"December"
"11-12-2011","24:00","2011",9,3,10,15,84,0.1,11,2,2.6,24,19.5,73,1025,"December"
"12-12-2011","24:00","2011",7,5,19,25,74,0.1,11,1,3,23,19.6,70,1028,"December"
"13-12-2011","24:00","2011",3,4,17,23,83,0.1,16,3,2.6,22,19.3,69,1029,"December"
"14-12-2011","24:00","2011",4,5,16,22,79,0.1,12,3,3.2,23,19.2,67,1030,"December"
"15-12-2011","24:00","2011",5,5,13,20,81,0.1,15,2,3.7,23,19.7,68,1032,"December"
"16-12-2011","24:00","2011",8,4,12,19,83,0.1,23,5,3.1,23,19.6,73,1033,"December"
"17-12-2011","24:00","2011",7,4,12,18,86,0.1,18,3,3.6,22,19.1,66,1030,"December"
"18-12-2011","24:00","2011",11,4,9,14,78,0.1,22,4,4.3,22,20,63,1025,"December"
"19-12-2011","24:00","2011",11,5,13,20,78,0.1,14,3,4,22,19.3,73,1022,"December"
"20-12-2011","24:00","2011",11,7,18,28,75,0.1,31,6,3,23,19.6,72,1027,"December"
"21-12-2011","24:00","2011",3.16059793024147,8,23,34,72,0.1,24,6,1.9,24,19,78,1031,"December"
"22-12-2011","24:00","2011",9,5,22,29,84,0.1,21,6,1.9,24,18.9,70,1030,"December"
"23-12-2011","24:00","2011",1,4,14,20,84,0.1,20,5,2.5,24,19.1,69,1031,"December"
"24-12-2011","24:00","2011",1,4,12,17,78,0.1,16,4,3,23,19.2,63,1029,"December"
"25-12-2011","24:00","2011",1,5,14,21,78,0.1,14,5,2.4,24,18.9,63,1027,"December"
"26-12-2011","24:00","2011",1,5,20,27,75,0.1,14,6,1.5,333,18.6,71,1028,"December"
"27-12-2011","24:00","2011",1,5,22,29,72,0.1,14,6,1.9,43,18.5,72,1032,"December"
"28-12-2011","24:00","2011",1,5,18,25,76,0.1,12,3,3,24,18.3,63,1032,"December"
"29-12-2011","24:00","2011",2,4.36969930609098,23,17.1933099961105,81,0.1,22,7,3,23,18.8,63,1033,"December"
"30-12-2011","24:00","2011",1,5,19,26,88,0.1,16,4,3.3,24,18,62,1016.13124775261,"December"
"31-12-2011","24:00","2011",2,5,17,24,92,0.1,19,5,2.5,25,18.5,64,1016.13124775261,"December"
"01-01-2012","24:00","2012",1,4,14,20,89,0.1,8,3,2.6,23,17.5,60,1016.13124775261,"January"
"02-01-2012","24:00","2012",1,4,10,15,87,0.1,13,4,3.5,24,18.6,65,1016.13124775261,"January"
"03-01-2012","24:00","2012",1,6,16,25,76,0.1,24,6,2.5,24,19.3,71,1032,"January"
"04-01-2012","24:00","2012",1,5,18,26,83,0.1,22,5,2.7,23,19.4,76,1032,"January"
"05-01-2012","24:00","2012",1,5,18,26,85,0.1,21,7,2,22,18.9,81,1033,"January"
"06-01-2012","24:00","2012",1,4,14,21,90,0.1,18,7,1.9,22,18.5,82,1030,"January"
"07-01-2012","24:00","2012",1,4,18,24,83,0.160153102336825,17,4,1.9,21,18,73,1025,"January"
"08-01-2012","24:00","2012",1,5,10.7337437475952,31,71,0.160153102336825,21,6,1.2,321,18.1,75,1022,"January"
"09-01-2012","24:00","2012",1,4.36969930609098,10.7337437475952,17.1933099961105,54,0.160153102336825,24.4685582822086,9,2.3,158,19.1,57,1022,"January"
"10-01-2012","24:00","2012",4,9,10.7337437475952,17.1933099961105,64,0.2,47,7,2.5,158,19.2,55,1023,"January"
"11-01-2012","24:00","2012",7,4.36969930609098,10.7337437475952,17.1933099961105,69,0.2,24.4685582822086,13,2.1,39,20,49,1024,"January"
"12-01-2012","24:00","2012",6,10,22,17.1933099961105,79,0.2,24.4685582822086,12,2.2,23,19.8,48,1025,"January"
"13-01-2012","24:00","2012",7,4.36969930609098,10.7337437475952,17.1933099961105,69,0.2,24.4685582822086,14,1.5,23,19.5,49,1024,"January"
"14-01-2012","24:00","2012",2,4,17,23,77,0.2,24.4685582822086,10,0.9,37,19.8,55,1022,"January"
"15-01-2012","24:00","2012",3,4.36969930609098,10.7337437475952,17.1933099961105,54,0.3,56,11,1.3,336,20.1,62,1020,"January"
"16-01-2012","24:00","2012",1,5,14,21,81,0.2,22,3,2.8,335,18.5,63,1024,"January"
"17-01-2012","24:00","2012",1,4,11,18,84,0.2,18,3,4.2,21,18.5,64,1023,"January"
"18-01-2012","24:00","2012",3,4.36969930609098,23,17.1933099961105,75,0.2,48,7,4,24,18.8,57,1026,"January"
"19-01-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,60,0.2,50,9,1.4,22,18.1,56,1032,"January"
"20-01-2012","24:00","2012",3,10,10.7337437475952,17.1933099961105,71,0.2,24.4685582822086,12,1,292,17.5,52,1033,"January"
"21-01-2012","24:00","2012",2,4,15,21,89,0.2,15,3,2.3,6,17.2,57,1029,"January"
"22-01-2012","24:00","2012",2,8,19,31,79,0.2,12,3,1.9,336,18,65,1025,"January"
"23-01-2012","24:00","2012",2,5,10.7337437475952,35,77,0.2,14,3,1.3,334,17.3,62,1025,"January"
"24-01-2012","24:00","2012",2,6,10.7337437475952,35,65,0.2,6,2,0.9,314,17.4,66,1024,"January"
"25-01-2012","24:00","2012",1,7,10.7337437475952,17.1933099961105,62,0.2,6,2,1,288,17,72,1023,"January"
"26-01-2012","24:00","2012",1,6,17,26,72,0.2,11,3,2.3,335,18,64,1022,"January"
"27-01-2012","24:00","2012",1,5,15,23,75,0.2,10,2,1.9,335,17.8,65,1022,"January"
"28-01-2012","24:00","2012",2,4,13,19,82,0.2,11,2,3.3,23,17.3,60,1022,"January"
"29-01-2012","24:00","2012",3,5,13,20,89,0.2,18,3,2.8,23,18,59,1020,"January"
"30-01-2012","24:00","2012",4,10,20,17.1933099961105,91,0.2,23,4,2.8,24,18.4,66,1019,"January"
"31-01-2012","24:00","2012",3,5,10.7337437475952,32,89,0.2,21,4,1.7,334,17.5,69,1020,"January"
"01-02-2012","24:00","2012",4,5,19,27,90,0.2,25,6,2.1,334,17.7,66,1021,"February"
"02-02-2012","24:00","2012",5,5,18,26,86,0.2,9,2,2.2,334,17.5,63,1022,"February"
"03-02-2012","24:00","2012",4,5,13,20,91,0.2,21,3,4.3,22,17.6,55,1024,"February"
"04-02-2012","24:00","2012",3,4,12,18,102,0.2,40,6,5.4,23,16.1,51,1029,"February"
"05-02-2012","24:00","2012",4,6,12,20,102,0.2,34,7,5,24,16.1,59,1016.13124775261,"February"
"06-02-2012","24:00","2012",3,5,15,22,92,0.2,27,6,3.8,23,17,63,1016.13124775261,"February"
"07-02-2012","24:00","2012",4,5,13,20,83,0.2,22,4,4.3,22,18,59,1029,"February"
"08-02-2012","24:00","2012",4,5,13,20,86,0.2,20,4,3.3,336,17.3,56,1024,"February"
"09-02-2012","24:00","2012",3,5,13,21,93,0.2,23,4,4.6,22,16.5,54,1024,"February"
"10-02-2012","24:00","2012",4,4,15,21,103,0.2,17,3,4,23,16.4,48,1025,"February"
"11-02-2012","24:00","2012",4,5,23,29,99,0.2,13,4,2.2,335,16.1,64.4642195031517,1025,"February"
"12-02-2012","24:00","2012",4,3,17,23,96,0.2,9,3,1.3,335,16,47,1020,"February"
"13-02-2012","24:00","2012",4,5,16,22,96,0.2,12,3,1.9,335,15.7,59,1022,"February"
"14-02-2012","24:00","2012",3,4,13,19,104,0.2,20,4,4.3,23,16.1,47,1025,"February"
"15-02-2012","24:00","2012",3,6,19,27,89,0.2,13,2,2.9,24,16.4,53,1021,"February"
"16-02-2012","24:00","2012",4,6,10.7337437475952,34,83,0.2,13,3,1.4,336,16.8,63,1019,"February"
"17-02-2012","24:00","2012",4,5,10.7337437475952,31,87,0.3,33,6,1.8,336,17.1,70,1019,"February"
"18-02-2012","24:00","2012",4,6,23,32,89,0.2,15,2,2.2,335,16.7,60,1022,"February"
"19-02-2012","24:00","2012",5,4,18,25,93,0.2,15,3,2.2,336,16.7,57,1023,"February"
"20-02-2012","24:00","2012",6,4,16,22,99,0.2,25,5,3.8,23,17,68,1025,"February"
"21-02-2012","24:00","2012",5,4,13,19,90,0.2,18,4,3.2,22,17.1,63,1030,"February"
"22-02-2012","24:00","2012",6,4,13,19,99,0.2,18,4,3.2,22,17.2,56,1027,"February"
"23-02-2012","24:00","2012",6,5,20,28,99,0.2,19,4,2.6,22,17.6,51,1023,"February"
"24-02-2012","24:00","2012",6,6,22,31,99,0.2,20,4,1.8,336,17.2,52,1024,"February"
"25-02-2012","24:00","2012",6,9,10.7337437475952,17.1933099961105,84,0.2,24,5,1.3,336,17.8,57,1027,"February"
"26-02-2012","24:00","2012",6,9,10.7337437475952,17.1933099961105,80,0.2,21,6,1.5,336,17.6,65,1024,"February"
"27-02-2012","24:00","2012",5,5,23,30,81,0.2,18,4,1,336,17.7,61,1020,"February"
"28-02-2012","24:00","2012",5,6,22,30,87,0.2,27,6,2.2,336,18.3,58,1019,"February"
"29-02-2012","24:00","2012",5,4,13,19,95,0.2,19,4,2.2,336,17.4,64,1024,"February"
"01-03-2012","24:00","2012",5,10,18,33,87,0.2,15,3,3.3,24,17.2,63,1028,"March"
"02-03-2012","24:00","2012",4,4,13,19,93,0.2,16,3,3.4,24,17.3,61,1031,"March"
"03-03-2012","24:00","2012",3,4,9,14,99,0.2,17,3,3.6,24,17.4,64,1032,"March"
"04-03-2012","24:00","2012",3,4,10,15,101,0.2,22,5,3.3,23,17.7,69,1031,"March"
"05-03-2012","24:00","2012",3,5,17,24,86,0.2,22,5,2.9,23,17.8,76,1028,"March"
"06-03-2012","24:00","2012",3,5,14,21,92,0.2,28,5,3.4,23,18.1,73,1025,"March"
"07-03-2012","24:00","2012",3,5,11,18,86,0.2,32,5,4.4,23,17.7,67,1024,"March"
"08-03-2012","24:00","2012",6,4.36969930609098,10.7337437475952,17.1933099961105,86,0.2,24.4685582822086,6.34712371946414,2.8,23,19.4,54,1024,"March"
"09-03-2012","24:00","2012",3,4,10.7337437475952,32,72.1123595505618,0.2,49,7,2.5,23,18.4,64,1024,"March"
"10-03-2012","24:00","2012",4,8,10.7337437475952,17.1933099961105,91,0.3,28,7,1.9,24,18.5,63,1023,"March"
"11-03-2012","24:00","2012",4,5,10.7337437475952,32,87,0.2,36,9,1.1,337,19.1,71,1021,"March"
"12-03-2012","24:00","2012",4,7,10.7337437475952,17.1933099961105,84,0.3,44,9,1.7,43,19.4,72,1020,"March"
"13-03-2012","24:00","2012",5,7,10.7337437475952,34,90,0.2,29,6,1.3,336,19,68,1022,"March"
"14-03-2012","24:00","2012",2,5,14,22,99,0.2,17,5,2.5,24,18.1,68,1025,"March"
"15-03-2012","24:00","2012",1,5,12,19,101,0.2,20,5,2.7,24,18.7,71,1027,"March"
"16-03-2012","24:00","2012",1,6,18,27,90,0.3,29,7,2.4,23,18.4,80,1025,"March"
"17-03-2012","24:00","2012",1,5,13,21,95,0.2,31,8,2.5,23,18.6,81,1025,"March"
"18-03-2012","24:00","2012",1,4,14,20,91,0.2,37,8,3.9,23,18.8,75,1022,"March"
"19-03-2012","24:00","2012",1,5,14,21,88,0.2,40,6,4.2,23,18,76,1021,"March"
"20-03-2012","24:00","2012",1,4,16,23,93,0.2,30,5,3.6,23,18.2,69,1018,"March"
"21-03-2012","24:00","2012",2,4,16,23,98,0.2,35,6,3,23,18.2,70,1013,"March"
"22-03-2012","24:00","2012",2,5,21,28,85,0.3,53,8,2.6,22,21.1,61,1006,"March"
"23-03-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.7,293,21.4533478893741,64.4642195031517,1016.13124775261,"March"
"24-03-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.84690667598742,95.612700628053,21.4533478893741,64.4642195031517,1016.13124775261,"March"
"25-03-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.84690667598742,95.612700628053,21.4533478893741,64.4642195031517,1016.13124775261,"March"
"26-03-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,3.9,335,21.4533478893741,64.4642195031517,1016.13124775261,"March"
"27-03-2012","24:00","2012",5,4,18,24,73,0.3,24.4685582822086,14,1.8,293,21.4,64,1006,"March"
"28-03-2012","24:00","2012",4,3,11,16,79,0.2,24.4685582822086,14,2.6,293,20.2,67,1010,"March"
"29-03-2012","24:00","2012",5,4,12,18,71,0.2,24.4685582822086,13,1.7,316,20.7,60,1017,"March"
"30-03-2012","24:00","2012",4,4,16,22,77,0.2,14,2,1.5,316,19.7,63,1017,"March"
"31-03-2012","24:00","2012",5,3,12,16,107,0.2,26,7,1.9,317,19.7,57,1014,"March"
"01-04-2012","24:00","2012",5,3,10,15,110,0.2,23,7,2,316,19.4,57,1012,"April"
"02-04-2012","24:00","2012",6,4,16,22,102,0.2,23,7,1.9,316,19.8,56,1012,"April"
"03-04-2012","24:00","2012",5,4,12,18,93,0.1,37,5,2.2,316,19.4,57,1012,"April"
"04-04-2012","24:00","2012",5,4,14,20,78,0.2,11,3,1.9,316,19.4,62,1013,"April"
"05-04-2012","24:00","2012",5,4,12,18,80,0.2,7,2,2.5,335,18.4,70,1014,"April"
"06-04-2012","24:00","2012",6,7,15,26,85,0.1,10,2,1.4,334,18.1,57,1016,"April"
"07-04-2012","24:00","2012",5,3,12,17,90,0.2,8,2,1.7,158,18.2,54,1012,"April"
"08-04-2012","24:00","2012",6,4,13,20,82,0.2,9,1,2.8,157,19.1,64,1008,"April"
"09-04-2012","24:00","2012",5,8,19,31,74,0.2,8,2,1.4,335,20.1,66,1011,"April"
"10-04-2012","24:00","2012",4,5,17,25,80,0.2,7,2,2.3,23,18.7,66,1015,"April"
"11-04-2012","24:00","2012",5,4,13,19,84,0.2,10,3,2.9,23,19,64,1013,"April"
"12-04-2012","24:00","2012",4,5,12,18,81,0.2,10,1,3.4,335,19.9,59,1017,"April"
"13-04-2012","24:00","2012",3,4,11,18,94,0.1,14,2,3.4,23,19,55,1023,"April"
"14-04-2012","24:00","2012",2,4,7,13,103,0.1,13,2,3.7,23,19,53,1025,"April"
"15-04-2012","24:00","2012",2,4,6,11,92,0.1,16,2,3.9,22,19.5,58,1023,"April"
"16-04-2012","24:00","2012",2,4,9,16,94,0.2,25,3,4.7,23,19,58,1021,"April"
"17-04-2012","24:00","2012",2,4,13,19,106,0.2,30,5,4.3,23,18.7,63,1020,"April"
"18-04-2012","24:00","2012",2,4,11,18,87,0.2,27,5,3.7,23,19.3,73,1018,"April"
"19-04-2012","24:00","2012",2,4,9,16,82,0.1,15,2,3.6,23,19.3,61,1017,"April"
"20-04-2012","24:00","2012",2,4,10,16,95,0.2,15,3,2.9,23,18.9,63,1016,"April"
"21-04-2012","24:00","2012",1,4,9,16,94,0.2,10,2,2.7,23,19.9,62,1018,"April"
"22-04-2012","24:00","2012",2,4,6,12,75,0.1,8,2,3.3,22,19.6,63,1020,"April"
"23-04-2012","24:00","2012",1,5,8,15,70,0.1,21,2,3.7,22,19.9,62,1019,"April"
"24-04-2012","24:00","2012",2,4,8,14,76,0.1,20,3,4.4,23,19.6,61,1016,"April"
"25-04-2012","24:00","2012",2,4,9,16,93,0.1,14,2,3.6,335,19.5,57,1013,"April"
"26-04-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,6,2,2.3,334,20.4,56,1012,"April"
"27-04-2012","24:00","2012",1,5,13,21,69,0.3,10,2,2.8,180,19.6,70,1011,"April"
"28-04-2012","24:00","2012",1,5,14,22,99,0.3,8,2,2.4,335,19.4,53,1018,"April"
"29-04-2012","24:00","2012",1,4,8,14,96,0.3,9,2,2.8,335,19.4,56,1020,"April"
"30-04-2012","24:00","2012",1,4,11,17,101,0.2,12,2,3.3,23,18.4,51,1021,"April"
"01-05-2012","24:00","2012",1,5,9,17,99,0.2,10,2,2.9,23,18.4,54,1018,"May"
"02-05-2012","24:00","2012",1,5,14,21,78,0.3,6,2,2.3,158,19.5,60,1017,"May"
"03-05-2012","24:00","2012",1,5,12,20,72,0.3,11,2,1.6,293,20.9,61,1019,"May"
"04-05-2012","24:00","2012",1,5,13,21,66,0.3,12,2,1.9,334,20.3,66,1018,"May"
"05-05-2012","24:00","2012",1,5,9,16,58,0.2,6,1,2.5,335,22,61,1017,"May"
"06-05-2012","24:00","2012",1,4,6,13,68,0.3,6,2,3,24,21.5,69,1018,"May"
"07-05-2012","24:00","2012",1,5,13,21,70,0.2,9,2,2.9,334,21.6,62,1018,"May"
"08-05-2012","24:00","2012",1,5,8,16,55,0.2,11,2,4,335,22.5,62,1015,"May"
"09-05-2012","24:00","2012",1,5,8,16,59,0.2,14,2,4.1,334,23.6,53,1010,"May"
"10-05-2012","24:00","2012",1,5,9,16,58,0.2,17,2,2.7,317,23.6,57,1012,"May"
"11-05-2012","24:00","2012",1,5,12,19,87,0.2,25,4,3.3,23,25.5,64.4642195031517,1015,"May"
"12-05-2012","24:00","2012",2,4,14,21,97,0.3,41,9,2.8,22,26.1,47,1016,"May"
"13-05-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.3,333,21.4533478893741,64.4642195031517,1016.13124775261,"May"
"14-05-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.3,8,21.4533478893741,64.4642195031517,1016.13124775261,"May"
"15-05-2012","24:00","2012",8,4.36969930609098,10.7337437475952,17.1933099961105,74,0.3,39,9,2.3,23,30.8,64.4642195031517,1009,"May"
"16-05-2012","24:00","2012",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.3,23,21.4533478893741,64.4642195031517,1016.13124775261,"May"
"17-05-2012","24:00","2012",6,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,44,8,2.7,334,26.5,49,1011,"May"
"18-05-2012","24:00","2012",4,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,28,5,3.1,335,22.3,68,1013,"May"
